,AGE,GENDER,VETERAN,INCOME,NIGHTS,substanceabuse,completed,probation,assistancetype,required,AT_RISK_OF_HOMELESSNESS,INCOME_PER_NIGHT,AGE_GROUP
3136,36,Male,No,49500,348,0,1,1,noassistance,1,0,142.24,26-40
3137,48,Male,No,36500,240,1,1,0,noassistance,0,0,152.08,41-55
3138,36,Male,No,12000,58,0,0,1,noassistance,1,0,206.9,26-40
3139,66,Male,No,24000,335,1,1,0,permassistance,0,0,71.64,56-70
3140,63,Male,No,44500,183,0,0,0,noassistance,1,0,243.17,56-70
3141,36,Female,No,22500,337,0,0,0,noassistance,1,0,66.77,26-40
3142,39,Female,Yes,0,26,1,0,0,noassistance,0,0,0.0,26-40
3143,41,Female,No,11500,77,0,0,0,noassistance,1,0,149.35,41-55
3144,62,Female,No,40500,217,1,1,1,permassistance,1,0,186.64,56-70
3145,29,Female,No,28000,328,0,1,0,tempassistance,1,0,85.37,26-40
3146,47,Male,No,28500,325,1,1,0,noassistance,1,0,87.69,41-55
3147,55,Female,Yes,42000,262,0,0,1,tempassistance,1,1,160.31,41-55
3148,48,Male,No,43500,23,1,0,0,tempassistance,1,0,1891.3,41-55
3149,53,Female,No,45000,244,1,0,0,tempassistance,0,0,184.43,41-55
3150,36,Male,Yes,0,158,0,0,1,tempassistance,1,1,0.0,26-40
3151,65,Male,No,22000,206,0,1,0,noassistance,1,0,106.8,56-70
3152,62,Female,No,34000,310,0,0,0,noassistance,0,0,109.68,56-70
3153,53,Female,No,35000,87,0,1,0,tempassistance,1,0,402.3,41-55
3154,47,Male,No,25500,267,0,1,0,permassistance,1,0,95.51,41-55
3155,66,Female,No,0,134,0,0,0,tempassistance,1,0,0.0,56-70
3156,50,Female,No,37500,267,0,1,0,permassistance,1,0,140.45,41-55
3157,35,Female,No,33000,333,0,0,0,permassistance,1,0,99.1,26-40
3158,69,Male,No,0,268,1,1,0,noassistance,0,0,0.0,56-70
3159,66,Male,No,16500,53,1,1,1,tempassistance,1,0,311.32,56-70
3160,45,Male,No,0,99,1,0,1,noassistance,1,0,0.0,41-55
3161,64,Male,Yes,9000,247,0,0,0,noassistance,1,1,36.44,56-70
3162,28,Male,No,0,36,0,1,0,noassistance,1,0,0.0,26-40
3163,62,Male,No,13000,28,0,0,0,tempassistance,1,1,464.29,56-70
3164,50,Male,No,22000,220,1,1,0,noassistance,1,0,100.0,41-55
3165,34,Female,No,26500,102,0,0,1,tempassistance,1,0,259.8,26-40
3166,23,Female,No,29000,263,0,1,1,permassistance,1,1,110.27,18-25
3167,21,Male,No,40000,271,0,1,0,tempassistance,0,0,147.6,18-25
3168,37,Male,No,1000,224,0,1,0,noassistance,1,0,4.46,26-40
3169,65,Female,No,0,139,0,0,0,tempassistance,0,0,0.0,56-70
3170,64,Female,No,41000,280,0,0,0,noassistance,1,0,146.43,56-70
3171,44,Male,No,0,286,0,0,0,noassistance,1,0,0.0,41-55
3172,32,Male,No,48500,250,0,1,0,noassistance,1,0,194.0,26-40
3173,23,Female,No,40500,322,0,0,1,noassistance,0,0,125.78,18-25
3174,64,Male,No,19000,317,0,0,0,tempassistance,1,0,59.94,56-70
3175,31,Male,No,49000,78,1,1,0,tempassistance,1,0,628.21,26-40
3176,28,Male,No,0,297,0,0,0,tempassistance,0,0,0.0,26-40
3177,56,Female,No,6500,338,0,1,1,noassistance,0,0,19.23,56-70
3178,26,Female,No,27500,307,1,1,0,noassistance,1,0,89.58,26-40
3179,43,Female,No,9500,351,1,1,0,noassistance,1,0,27.07,41-55
3180,33,Female,No,46000,13,0,0,1,tempassistance,1,0,3538.46,26-40
3181,22,Male,No,0,346,0,0,0,noassistance,1,0,0.0,18-25
3182,69,Female,No,22000,82,1,1,0,noassistance,1,0,268.29,56-70
3183,27,Other,No,24500,9,0,0,0,noassistance,0,0,2722.22,26-40
3184,67,Female,No,28500,213,1,1,0,noassistance,1,0,133.8,56-70
3185,20,Female,No,3500,48,0,1,0,tempassistance,1,0,72.92,18-25
3186,30,Male,Yes,10500,49,1,0,0,tempassistance,1,1,214.29,26-40
3187,60,Male,No,40500,309,0,1,0,tempassistance,1,1,131.07,56-70
3188,66,Female,No,0,40,1,1,0,noassistance,1,0,0.0,56-70
3189,47,Male,No,39500,363,0,1,0,noassistance,1,0,108.82,41-55
3190,62,Male,No,23000,280,1,1,1,tempassistance,1,0,82.14,56-70
3191,23,Male,No,35500,226,0,1,0,tempassistance,0,0,157.08,18-25
3192,34,Male,No,32500,108,0,0,0,tempassistance,1,0,300.93,26-40
3193,62,Female,No,500,245,0,1,0,noassistance,1,0,2.04,56-70
3194,68,Male,No,23500,255,1,0,0,tempassistance,1,1,92.16,56-70
3195,36,Male,No,42000,33,0,1,0,tempassistance,0,1,1272.73,26-40
3196,59,Female,No,15000,23,0,0,0,tempassistance,0,0,652.17,56-70
3197,52,Female,No,48000,333,0,0,0,permassistance,1,0,144.14,41-55
3198,63,Male,No,16000,54,1,0,1,noassistance,1,0,296.3,56-70
3199,43,Female,No,0,309,0,0,0,noassistance,1,0,0.0,41-55
3200,68,Female,No,12000,49,0,0,1,tempassistance,1,0,244.9,56-70
3201,22,Other,No,47000,78,1,1,0,noassistance,0,0,602.56,18-25
3202,46,Female,No,7500,336,1,0,0,tempassistance,1,0,22.32,41-55
3203,54,Female,No,42000,358,0,1,0,noassistance,1,0,117.32,41-55
3204,37,Male,No,43000,122,0,0,0,tempassistance,1,1,352.46,26-40
3205,66,Male,No,9500,359,0,0,0,tempassistance,1,0,26.46,56-70
3206,38,Female,Yes,0,90,0,0,0,noassistance,0,1,0.0,26-40
3207,27,Male,No,33000,346,0,0,0,tempassistance,1,0,95.38,26-40
3208,22,Male,No,7000,193,0,0,0,tempassistance,1,0,36.27,18-25
3209,53,Male,No,36500,244,1,1,0,noassistance,1,0,149.59,41-55
3210,23,Female,No,15500,149,0,0,0,noassistance,1,0,104.03,18-25
3211,43,Female,No,18000,146,1,1,0,permassistance,1,0,123.29,41-55
3212,21,Female,No,36500,316,0,0,0,noassistance,1,0,115.51,18-25
3213,56,Male,No,11500,141,0,1,1,noassistance,1,0,81.56,56-70
3214,56,Male,Yes,15500,286,0,0,0,noassistance,0,0,54.2,56-70
3215,67,Male,No,11500,339,1,1,0,noassistance,1,0,33.92,56-70
3216,52,Male,No,10500,111,0,0,0,noassistance,1,1,94.59,41-55
3217,18,Male,Yes,20500,108,0,0,0,tempassistance,0,0,189.81,18-25
3218,41,Female,No,38500,281,0,1,0,tempassistance,0,0,137.01,41-55
3219,53,Male,No,10500,50,0,1,0,permassistance,0,0,210.0,41-55
3220,23,Male,No,20500,14,0,0,0,permassistance,1,0,1464.29,18-25
3221,58,Male,Yes,29500,134,1,0,0,noassistance,1,1,220.15,56-70
3222,63,Female,No,4500,76,1,1,0,tempassistance,1,0,59.21,56-70
3223,61,Male,No,5000,84,0,0,0,tempassistance,1,0,59.52,56-70
3224,48,Female,No,46000,343,1,0,0,tempassistance,0,0,134.11,41-55
3225,37,Female,No,33000,158,0,1,0,tempassistance,1,0,208.86,26-40
3226,41,Male,No,24000,286,1,1,0,noassistance,0,0,83.92,41-55
3227,42,Male,Yes,28000,314,0,0,0,permassistance,1,0,89.17,41-55
3228,53,Female,No,0,94,1,1,0,noassistance,1,0,0.0,41-55
3229,38,Male,No,26500,297,1,0,0,permassistance,1,0,89.23,26-40
3230,47,Female,No,19500,94,1,0,0,noassistance,1,0,207.45,41-55
3231,41,Female,No,22000,57,0,0,0,noassistance,0,0,385.96,41-55
3232,61,Female,No,10000,164,0,1,1,noassistance,1,0,60.98,56-70
3233,59,Male,No,0,320,1,0,0,noassistance,1,0,0.0,56-70
3234,47,Male,No,0,98,1,0,0,noassistance,0,0,0.0,41-55
3235,39,Male,Yes,47000,16,0,1,0,noassistance,0,0,2937.5,26-40
3236,45,Male,No,13500,344,0,0,1,noassistance,0,0,39.24,41-55
3237,24,Female,No,17000,78,0,1,0,noassistance,1,0,217.95,18-25
3238,52,Female,No,0,346,0,1,0,noassistance,0,0,0.0,41-55
3239,45,Male,No,0,72,1,1,0,noassistance,0,0,0.0,41-55
3240,31,Female,No,32500,270,1,0,0,noassistance,1,0,120.37,26-40
3241,27,Male,Yes,21500,287,0,1,0,tempassistance,1,1,74.91,26-40
3242,33,Male,No,19500,66,1,1,0,tempassistance,0,0,295.45,26-40
3243,33,Male,No,3000,68,0,0,0,noassistance,0,1,44.12,26-40
3244,48,Female,No,34500,193,0,0,1,tempassistance,0,1,178.76,41-55
3245,59,Female,No,0,55,0,0,1,noassistance,1,0,0.0,56-70
3246,42,Male,No,0,168,1,0,0,tempassistance,1,0,0.0,41-55
3247,30,Female,No,16500,25,1,1,0,tempassistance,1,0,660.0,26-40
3248,23,Male,No,5500,131,0,1,1,noassistance,1,0,41.98,18-25
3249,61,Female,No,3000,325,0,0,1,noassistance,1,0,9.23,56-70
3250,26,Female,No,28000,102,0,1,1,noassistance,1,0,274.51,26-40
3251,62,Female,No,28500,282,0,0,0,tempassistance,1,0,101.06,56-70
3252,53,Female,No,39500,296,0,1,0,permassistance,1,0,133.45,41-55
3253,60,Male,No,14000,294,0,0,0,permassistance,1,0,47.62,56-70
3254,37,Female,No,0,263,1,0,1,tempassistance,1,0,0.0,26-40
3255,35,Female,No,5000,120,0,0,0,tempassistance,1,0,41.67,26-40
3256,60,Female,No,49000,231,0,1,0,noassistance,1,0,212.12,56-70
3257,38,Female,No,25000,291,0,0,0,tempassistance,0,0,85.91,26-40
3258,21,Female,No,32000,161,0,0,0,noassistance,1,0,198.76,18-25
3259,67,Female,No,0,161,0,1,1,tempassistance,0,0,0.0,56-70
3260,50,Male,No,20000,78,0,1,0,permassistance,0,0,256.41,41-55
3261,44,Male,No,0,38,0,1,0,tempassistance,1,0,0.0,41-55
3262,24,Male,No,23500,28,1,1,1,noassistance,0,0,839.29,18-25
3263,23,Male,No,45500,100,0,1,0,noassistance,1,1,455.0,18-25
3264,32,Female,No,48500,294,0,1,1,tempassistance,1,0,164.97,26-40
3265,35,Male,No,21500,124,1,1,0,noassistance,1,0,173.39,26-40
3266,49,Male,No,16500,92,0,1,0,noassistance,1,0,179.35,41-55
3267,28,Female,No,47000,255,0,1,0,noassistance,1,0,184.31,26-40
3268,37,Male,No,30000,97,0,0,0,noassistance,1,1,309.28,26-40
3269,41,Female,No,0,6,0,0,0,tempassistance,1,0,0.0,41-55
3270,32,Female,No,17000,169,0,0,1,noassistance,1,0,100.59,26-40
3271,65,Male,No,3000,271,0,1,0,noassistance,1,0,11.07,56-70
3272,24,Female,No,17000,108,1,1,0,noassistance,1,0,157.41,18-25
3273,38,Female,No,16000,299,1,1,1,noassistance,0,0,53.51,26-40
3274,59,Female,No,24000,47,0,1,0,tempassistance,1,0,510.64,56-70
3275,43,Female,No,10000,99,0,0,0,tempassistance,1,0,101.01,41-55
3276,61,Female,No,0,14,0,1,0,noassistance,1,0,0.0,56-70
3277,31,Male,No,19000,194,0,0,0,noassistance,1,0,97.94,26-40
3278,54,Male,No,39500,157,0,0,0,tempassistance,1,1,251.59,41-55
3279,38,Male,Yes,29500,154,0,1,1,tempassistance,0,0,191.56,26-40
3280,35,Female,No,9000,115,0,1,0,noassistance,1,0,78.26,26-40
3281,22,Other,Yes,46000,258,0,1,0,tempassistance,0,1,178.29,18-25
3282,20,Male,Yes,45000,145,0,0,0,tempassistance,0,1,310.34,18-25
3283,40,Female,No,1000,291,0,1,0,tempassistance,1,0,3.44,26-40
3284,43,Male,No,0,10,0,0,0,noassistance,0,0,0.0,41-55
3285,54,Male,No,34000,214,0,1,0,noassistance,1,0,158.88,41-55
3286,41,Male,Yes,39500,233,0,0,1,noassistance,0,0,169.53,41-55
3287,66,Female,No,48000,171,0,1,0,noassistance,1,0,280.7,56-70
3288,36,Female,No,43500,21,0,0,0,tempassistance,1,0,2071.43,26-40
3289,68,Male,No,25500,15,0,0,1,tempassistance,0,1,1700.0,56-70
3290,42,Male,Yes,21000,126,0,1,0,noassistance,1,0,166.67,41-55
3291,38,Male,No,0,341,0,1,0,tempassistance,0,0,0.0,26-40
3292,29,Male,No,3000,341,1,1,0,permassistance,1,0,8.8,26-40
3293,58,Male,No,16500,213,0,1,0,noassistance,1,0,77.46,56-70
3294,50,Female,No,27000,188,0,1,0,tempassistance,1,0,143.62,41-55
3295,67,Male,No,22500,172,0,1,0,noassistance,0,0,130.81,56-70
3296,21,Female,No,34000,247,0,0,0,noassistance,1,0,137.65,18-25
3297,59,Male,No,5000,5,0,0,0,noassistance,1,0,1000.0,56-70
3298,24,Male,No,23000,231,1,1,1,tempassistance,1,0,99.57,18-25
3299,39,Female,No,0,201,1,0,0,tempassistance,0,0,0.0,26-40
3300,50,Male,No,13500,149,0,0,1,noassistance,1,0,90.6,41-55
3301,34,Female,No,34500,72,0,0,0,noassistance,1,0,479.17,26-40
3302,41,Female,No,31000,226,0,0,0,tempassistance,1,0,137.17,41-55
3303,51,Female,No,49500,74,0,1,0,noassistance,1,0,668.92,41-55
3304,45,Female,No,5000,307,1,0,0,noassistance,0,0,16.29,41-55
3305,60,Female,Yes,19000,169,0,0,0,noassistance,1,1,112.43,56-70
3306,58,Female,No,8500,249,0,1,0,tempassistance,0,0,34.14,56-70
3307,56,Male,No,15500,280,0,1,1,tempassistance,1,0,55.36,56-70
3308,39,Male,No,41500,152,0,1,0,tempassistance,1,0,273.03,26-40
3309,66,Male,No,30500,224,1,0,1,tempassistance,1,0,136.16,56-70
3310,34,Female,No,43000,225,1,0,0,noassistance,0,0,191.11,26-40
3311,51,Male,No,500,38,1,0,0,tempassistance,1,0,13.16,41-55
3312,23,Male,No,42500,44,0,0,1,noassistance,1,1,965.91,18-25
3313,63,Female,Yes,0,185,0,0,1,tempassistance,1,0,0.0,56-70
3314,23,Male,No,43500,241,1,1,0,noassistance,0,1,180.5,18-25
3315,51,Female,No,8500,331,1,1,0,tempassistance,1,0,25.68,41-55
3316,18,Male,No,7500,351,0,1,0,tempassistance,0,0,21.37,18-25
3317,27,Female,No,20000,210,1,1,0,tempassistance,1,0,95.24,26-40
3318,38,Female,No,46500,23,0,1,0,noassistance,1,0,2021.74,26-40
3319,22,Male,No,0,124,0,1,0,tempassistance,1,0,0.0,18-25
3320,19,Female,No,10000,86,0,1,0,tempassistance,1,0,116.28,18-25
3321,39,Female,No,41500,43,0,1,0,tempassistance,0,0,965.12,26-40
3322,65,Male,No,12500,40,1,0,0,noassistance,1,0,312.5,56-70
3323,19,Male,No,0,303,0,0,0,noassistance,1,0,0.0,18-25
3324,27,Male,No,14500,169,1,1,1,noassistance,1,0,85.8,26-40
3325,51,Female,Yes,12000,175,0,0,0,noassistance,1,1,68.57,41-55
3326,33,Female,No,45000,20,0,1,0,tempassistance,0,0,2250.0,26-40
3327,65,Male,Yes,35500,109,1,1,0,noassistance,0,1,325.69,56-70
3328,68,Female,No,19500,193,0,1,0,tempassistance,1,0,101.04,56-70
3329,56,Female,No,49500,244,1,0,0,permassistance,1,0,202.87,56-70
3330,39,Male,No,17000,324,0,0,0,noassistance,1,0,52.47,26-40
3331,29,Female,No,0,280,0,0,0,noassistance,0,0,0.0,26-40
3332,41,Female,No,4000,228,0,1,0,tempassistance,0,0,17.54,41-55
3333,64,Female,No,15000,36,1,0,1,tempassistance,0,1,416.67,56-70
3334,57,Female,No,0,45,0,1,1,noassistance,1,0,0.0,56-70
3335,55,Female,No,47000,28,0,1,0,noassistance,1,0,1678.57,41-55
3336,27,Female,No,35500,154,1,1,0,tempassistance,1,0,230.52,26-40
3337,52,Female,Yes,4500,23,0,1,0,tempassistance,1,1,195.65,41-55
3338,68,Male,Yes,24500,207,1,1,0,noassistance,1,0,118.36,56-70
3339,66,Male,No,33000,91,0,0,0,noassistance,1,0,362.64,56-70
3340,49,Female,No,46500,359,0,1,0,noassistance,1,0,129.53,41-55
3341,24,Male,No,43000,38,0,0,0,tempassistance,1,0,1131.58,18-25
3342,38,Female,No,20000,228,0,0,0,permassistance,1,0,87.72,26-40
3343,37,Female,No,36000,202,0,0,0,tempassistance,1,0,178.22,26-40
3344,43,Female,No,23000,350,0,1,0,noassistance,0,0,65.71,41-55
3345,21,Male,No,22500,309,0,0,0,tempassistance,1,0,72.82,18-25
3346,63,Male,No,0,254,0,1,0,tempassistance,0,0,0.0,56-70
3347,69,Male,No,0,38,0,1,0,tempassistance,1,0,0.0,56-70
3348,39,Female,Yes,21000,221,0,1,0,noassistance,0,1,95.02,26-40
3349,32,Female,No,4500,187,0,0,0,permassistance,1,0,24.06,26-40
3350,57,Male,No,0,43,1,1,1,noassistance,1,0,0.0,56-70
3351,38,Female,No,33000,359,0,1,0,noassistance,1,0,91.92,26-40
3352,32,Male,No,0,114,0,0,0,noassistance,0,0,0.0,26-40
3353,39,Male,No,25000,260,0,1,0,permassistance,1,0,96.15,26-40
3354,69,Male,No,21500,5,0,0,0,noassistance,1,0,4300.0,56-70
3355,45,Male,No,48500,68,0,1,0,permassistance,0,0,713.24,41-55
3356,31,Male,No,18000,228,1,1,0,tempassistance,1,0,78.95,26-40
3357,44,Male,No,0,123,1,0,0,noassistance,1,0,0.0,41-55
3358,58,Male,Yes,22000,173,1,0,0,tempassistance,0,0,127.17,56-70
3359,57,Female,No,40500,336,0,1,0,noassistance,0,0,120.54,56-70
3360,45,Male,No,50000,153,0,0,0,tempassistance,1,0,326.8,41-55
3361,43,Female,No,14500,267,1,0,0,noassistance,0,0,54.31,41-55
3362,66,Female,No,8000,157,0,1,0,noassistance,1,0,50.96,56-70
3363,19,Female,No,44500,162,1,1,0,tempassistance,1,0,274.69,18-25
3364,42,Female,No,0,214,0,1,0,noassistance,0,0,0.0,41-55
3365,20,Male,No,26000,26,1,1,1,noassistance,1,0,1000.0,18-25
3366,25,Male,No,13000,292,1,0,1,tempassistance,1,0,44.52,18-25
3367,61,Female,No,0,189,0,1,0,tempassistance,0,0,0.0,56-70
3368,50,Female,No,9500,122,0,1,1,tempassistance,1,0,77.87,41-55
3369,59,Male,No,4500,230,0,0,0,noassistance,1,1,19.57,56-70
3370,69,Male,No,30500,59,1,1,0,noassistance,1,0,516.95,56-70
3371,52,Male,No,47000,96,1,1,0,noassistance,1,0,489.58,41-55
3372,23,Female,No,4500,262,0,0,0,tempassistance,1,0,17.18,18-25
3373,56,Male,No,38500,354,0,1,1,tempassistance,1,0,108.76,56-70
3374,69,Female,Yes,0,312,1,1,1,tempassistance,0,1,0.0,56-70
3375,40,Female,No,21500,136,0,0,0,tempassistance,0,0,158.09,26-40
3376,42,Female,No,0,350,1,1,1,noassistance,1,0,0.0,41-55
3377,67,Female,No,46000,283,1,1,0,noassistance,1,0,162.54,56-70
3378,60,Female,No,35500,120,1,1,0,tempassistance,1,0,295.83,56-70
3379,36,Other,No,29000,25,0,0,0,noassistance,1,0,1160.0,26-40
3380,22,Female,No,39000,342,0,0,0,tempassistance,1,0,114.04,18-25
3381,68,Female,No,28000,146,0,0,0,noassistance,1,0,191.78,56-70
3382,28,Female,No,48500,12,1,1,1,tempassistance,1,0,4041.67,26-40
3383,29,Female,No,32500,87,0,1,0,noassistance,1,1,373.56,26-40
3384,27,Male,No,45500,109,0,0,0,tempassistance,0,0,417.43,26-40
3385,25,Female,No,20000,345,0,0,0,noassistance,1,0,57.97,18-25
3386,41,Male,No,0,266,0,0,0,tempassistance,1,0,0.0,41-55
3387,45,Female,No,21000,222,1,1,0,tempassistance,1,0,94.59,41-55
3388,58,Male,No,0,74,1,1,0,permassistance,1,0,0.0,56-70
3389,53,Male,No,25000,333,0,0,0,tempassistance,1,0,75.08,41-55
3390,54,Male,No,18000,310,0,0,1,noassistance,1,0,58.06,41-55
3391,38,Male,No,26500,102,1,0,0,noassistance,1,0,259.8,26-40
3392,25,Male,No,0,137,0,0,0,noassistance,0,0,0.0,18-25
3393,26,Female,No,0,191,0,1,0,noassistance,0,0,0.0,26-40
3394,64,Male,No,18500,142,0,0,0,tempassistance,1,0,130.28,56-70
3395,32,Male,No,47000,357,0,0,0,noassistance,1,0,131.65,26-40
3396,65,Male,No,11500,73,0,1,0,permassistance,1,0,157.53,56-70
3397,63,Female,No,14500,328,0,1,0,noassistance,1,0,44.21,56-70
3398,57,Female,No,32500,167,0,1,0,tempassistance,1,0,194.61,56-70
3399,35,Male,Yes,25500,168,0,1,0,noassistance,1,0,151.79,26-40
3400,59,Female,No,6500,54,0,1,1,tempassistance,1,0,120.37,56-70
3401,37,Female,No,13500,259,1,1,0,tempassistance,1,0,52.12,26-40
3402,23,Female,No,1500,111,0,1,0,tempassistance,1,0,13.51,18-25
3403,29,Male,No,48000,232,0,1,0,tempassistance,1,0,206.9,26-40
3404,19,Other,No,0,161,0,1,1,tempassistance,0,0,0.0,18-25
3405,24,Male,No,11000,352,1,0,0,tempassistance,0,1,31.25,18-25
3406,33,Female,No,0,327,0,0,0,noassistance,1,0,0.0,26-40
3407,20,Female,No,1500,19,1,0,0,tempassistance,1,0,78.95,18-25
3408,62,Female,No,36500,290,0,1,0,noassistance,1,0,125.86,56-70
3409,20,Male,No,500,50,0,1,0,tempassistance,1,0,10.0,18-25
3410,44,Male,Yes,0,175,0,1,0,tempassistance,1,1,0.0,41-55
3411,67,Female,No,17500,302,0,0,1,noassistance,1,1,57.95,56-70
3412,60,Male,Yes,0,184,0,0,1,noassistance,1,1,0.0,56-70
3413,57,Male,No,0,185,0,1,0,permassistance,1,0,0.0,56-70
3414,55,Female,No,38000,339,0,0,0,noassistance,0,0,112.09,41-55
3415,50,Female,No,36000,307,0,0,0,tempassistance,1,0,117.26,41-55
3416,45,Other,No,45000,310,1,1,0,noassistance,1,0,145.16,41-55
3417,18,Female,No,41000,346,1,0,0,noassistance,1,0,118.5,18-25
3418,25,Male,No,30500,81,0,0,0,tempassistance,1,0,376.54,18-25
3419,54,Female,No,0,156,0,0,0,noassistance,1,0,0.0,41-55
3420,49,Male,No,36500,275,0,0,0,noassistance,0,0,132.73,41-55
3421,65,Male,No,40500,283,0,1,0,tempassistance,0,0,143.11,56-70
3422,60,Male,No,37500,249,0,0,1,noassistance,1,0,150.6,56-70
3423,54,Male,No,19500,147,0,0,1,noassistance,1,0,132.65,41-55
3424,21,Male,No,2500,7,0,0,0,noassistance,1,0,357.14,18-25
3425,47,Male,No,40500,157,1,1,0,tempassistance,0,0,257.96,41-55
3426,23,Female,Yes,33000,171,0,0,0,noassistance,0,1,192.98,18-25
3427,63,Female,No,49000,69,0,0,0,tempassistance,1,0,710.14,56-70
3428,36,Male,No,0,94,0,0,1,tempassistance,0,0,0.0,26-40
3429,49,Male,No,2000,363,1,0,0,tempassistance,1,0,5.51,41-55
3430,26,Female,Yes,1000,186,1,0,0,noassistance,1,0,5.38,26-40
3431,29,Female,No,37500,170,0,1,0,noassistance,1,0,220.59,26-40
3432,28,Male,No,0,204,0,1,0,noassistance,1,0,0.0,26-40
3433,63,Female,No,0,42,0,1,0,noassistance,0,0,0.0,56-70
3434,33,Male,No,50000,13,0,1,0,tempassistance,1,0,3846.15,26-40
3435,18,Male,No,0,154,0,0,0,tempassistance,0,0,0.0,18-25
3436,62,Male,No,40000,274,1,1,0,noassistance,0,0,145.99,56-70
3437,38,Female,No,10500,298,0,0,0,noassistance,0,0,35.23,26-40
3438,47,Female,No,40500,51,0,1,0,noassistance,1,0,794.12,41-55
3439,30,Female,No,22500,212,1,0,0,tempassistance,0,0,106.13,26-40
3440,51,Female,No,44000,144,1,1,0,tempassistance,1,0,305.56,41-55
3441,21,Male,No,45500,357,0,1,0,tempassistance,0,0,127.45,18-25
3442,45,Male,No,0,3,0,0,0,tempassistance,1,0,0.0,41-55
3443,55,Female,No,0,254,0,0,0,tempassistance,1,0,0.0,41-55
3444,48,Female,No,3500,335,0,1,1,noassistance,0,1,10.45,41-55
3445,44,Female,Yes,29500,256,1,0,0,noassistance,0,0,115.23,41-55
3446,22,Other,No,43500,98,1,1,0,noassistance,0,0,443.88,18-25
3447,42,Female,No,16500,173,1,0,1,tempassistance,1,0,95.38,41-55
3448,20,Male,No,25500,150,0,0,0,tempassistance,1,0,170.0,18-25
3449,50,Male,No,0,279,1,1,0,noassistance,1,0,0.0,41-55
3450,21,Male,No,38000,59,0,0,0,noassistance,1,0,644.07,18-25
3451,42,Male,No,48000,113,0,0,0,noassistance,1,0,424.78,41-55
3452,37,Female,No,4500,324,0,1,0,noassistance,1,0,13.89,26-40
3453,51,Male,No,18500,243,0,1,1,noassistance,0,0,76.13,41-55
3454,43,Female,No,0,310,1,1,0,tempassistance,0,0,0.0,41-55
3455,22,Male,No,22500,57,0,1,1,tempassistance,1,0,394.74,18-25
3456,52,Female,No,19000,60,0,0,0,noassistance,1,0,316.67,41-55
3457,45,Male,No,0,329,0,0,0,permassistance,1,0,0.0,41-55
3458,46,Female,No,15500,216,1,0,0,tempassistance,1,0,71.76,41-55
3459,26,Male,No,8500,233,0,1,0,permassistance,0,0,36.48,26-40
3460,69,Female,No,20500,55,0,0,0,permassistance,1,0,372.73,56-70
3461,55,Male,Yes,24500,208,1,0,0,noassistance,1,1,117.79,41-55
3462,67,Female,No,0,63,0,1,1,tempassistance,1,0,0.0,56-70
3463,23,Female,No,35500,184,0,1,0,tempassistance,0,0,192.93,18-25
3464,36,Male,No,32500,311,0,1,0,noassistance,0,0,104.5,26-40
3465,61,Male,No,10500,281,0,0,1,noassistance,0,0,37.37,56-70
3466,28,Female,No,0,26,1,1,0,noassistance,1,1,0.0,26-40
3467,19,Male,No,35000,177,0,0,0,noassistance,1,0,197.74,18-25
3468,64,Male,Yes,47500,63,1,1,0,noassistance,1,1,753.97,56-70
3469,61,Male,No,3000,73,0,0,0,noassistance,1,0,41.1,56-70
3470,61,Female,No,8000,335,1,0,1,tempassistance,1,0,23.88,56-70
3471,26,Female,No,0,167,0,0,1,permassistance,0,0,0.0,26-40
3472,38,Male,No,24000,225,0,0,0,noassistance,1,0,106.67,26-40
3473,41,Female,Yes,0,65,0,1,0,noassistance,1,0,0.0,41-55
3474,51,Male,No,10000,69,0,1,0,noassistance,0,0,144.93,41-55
3475,39,Female,No,31500,9,0,1,0,noassistance,1,0,3500.0,26-40
3476,20,Female,No,23000,236,0,0,0,noassistance,1,0,97.46,18-25
3477,29,Male,No,12000,198,0,1,0,tempassistance,1,0,60.61,26-40
3478,45,Male,Yes,14000,173,0,0,0,tempassistance,0,0,80.92,41-55
3479,47,Male,No,23000,282,0,0,1,tempassistance,1,0,81.56,41-55
3480,43,Female,No,0,28,0,0,0,tempassistance,1,0,0.0,41-55
3481,65,Female,No,0,296,1,0,0,permassistance,0,0,0.0,56-70
3482,38,Female,No,43000,134,0,0,1,tempassistance,1,0,320.9,26-40
3483,45,Male,No,0,27,1,0,0,noassistance,0,1,0.0,41-55
3484,43,Male,Yes,32000,38,0,1,0,noassistance,1,0,842.11,41-55
3485,50,Male,No,45500,196,1,1,0,noassistance,1,0,232.14,41-55
3486,38,Female,No,4500,203,0,0,1,permassistance,1,0,22.17,26-40
3487,52,Male,No,11000,85,1,0,0,tempassistance,1,0,129.41,41-55
3488,69,Female,No,23500,320,0,0,0,noassistance,1,0,73.44,56-70
3489,51,Male,No,43000,30,1,0,0,tempassistance,1,0,1433.33,41-55
3490,58,Female,No,46500,99,1,0,0,noassistance,1,0,469.7,56-70
3491,68,Male,No,34000,190,0,0,0,tempassistance,1,0,178.95,56-70
3492,64,Female,No,0,12,0,1,0,noassistance,1,0,0.0,56-70
3493,35,Female,No,29500,91,1,1,0,tempassistance,0,0,324.18,26-40
3494,28,Female,No,13500,30,0,0,0,tempassistance,1,0,450.0,26-40
3495,40,Female,No,17000,213,0,1,0,permassistance,1,0,79.81,26-40
3496,65,Female,No,0,38,0,1,0,noassistance,1,0,0.0,56-70
